Weight,Word_1,Part_1,Word_2,Part_2
1266,Sorry,Interjektion,Извини,междометие
1266,besorgt,Verb,Волновался,глагол
1264,System,Substantiv,Система,существительное
1264,Gleich,Adverb,Такой же,наречие
1261,Würde,Verb,Бы,глагол
1261,Jimmy,Eigenname,Джимми,имя собственное
1260,ruft,Verb,Звонит,глагол
1259,Fahren,Verb,Водить машину,глагол
1257,Steh,Verb,Стоять,глагол
1256,nimmst,Verb,Берешь,глагол
1255,Obwohl,Subjunktion,Хотя,подчинительный союз
1255,Bringt,Verb,Приносит,глагол
1254,falschen,Adjektiv,Неправильный,прилагательное
1253,Susan,Eigenname,Сьюзен,имя собственное
1253,leisten,Verb,Предоставлять,глагол
1252,schwanger,Adjektiv,Беременная,прилагательное
1252,Fahr,Verb,Водить машину,глагол
1252,Adresse,Substantiv,Адрес,существительное
1251,gemeinsam,Adverb,Вместе,наречие
1251,B,Buchstabe,Б,буква
1250,entkommen,Verb,Побег,глагол
1249,übel,Adjektiv,Плохой,прилагательное
1247,vermisst,Verb,Пропавший,глагол
1247,Lady,Substantiv,Леди,существительное
1247,Küche,Substantiv,Кухня,существительное
1246,Flug,Substantiv,Полет,существительное
1246,Besuch,Substantiv,Посещение,существительное
1245,hängt,Verb,Висит,глагол
1244,werfen,Verb,Бросать,глагол
1243,falsche,Adjektiv,Ложь,существительное
1242,Sogar,Partikel,Даже,частица
1241,Ring,Substantiv,Кольцо,существительное
1240,Verschwinde,Verb,Уходи,глагол
1240,überleben,Verb,Выживать,глагол
1239,Nick,Eigenname,Ник,имя собственное
1237,Gesetz,Substantiv,Закон,существительное
1235,Tor,Substantiv,Цель,существительное
1234,Wald,Substantiv,Лес,существительное
1234,ungefähr,Adverb,Примерно,наречие
1234,s,Buchstabe,С,буква
1234,Patienten,Substantiv,Пациенты,существительное
1234,Maschine,Substantiv,Машина,существительное
1233,Könnten,Verb,Могут,глагол
1233,junge,Adjektiv,Молодой,прилагательное
1233,Fräulein,Substantiv,Фрейлейн,существительное
1232,gehts,Verb,Всё нормально,глагол
1232,Ehe,Substantiv,Брак,существительное
1230,Würden,Verb,Были бы,глагол
1230,Schauspieler,Substantiv,Актер,существительное
1230,Dach,Substantiv,Крыша,существительное
1229,Übersetzung,Substantiv,Перевод,существительное
1229,kannte,Verb,Знал,глагол
1228,Bringen,Verb,Приносить,глагол
1226,wir's,Pronomen,Мы с,местоимение
1226,drinnen,Adverb,Внутри,наречие
1225,Wisst,Verb,Знаете,глагол
1222,Während,Subjunktion,Пока,подчинительный союз
1222,Tat,Substantiv,Поступок,существительное
1221,Suche,Substantiv,Поиск,существительное
1220,Kim,Eigenname,Ким,имя собственное
1219,Letzte,Adjektiv,Последний,прилагательное
1219,blöd,Adjektiv,Глупый,прилагательное
1218,Blumen,Substantiv,Цветы,существительное
1217,Setzen,Verb,Сажать,глагол
1216,Joy,Substantiv,Радость,существительное
1216,Freiheit,Substantiv,Свобода,существительное
1215,seines,Possessivpronomen,Его,притяжательное местоимение
1215,Ecke,Substantiv,Угол,существительное
1213,Wäre,Verb,Была бы,глагол
1213,Knast,Substantiv,Тюрьма,существительное
1211,Karten,Substantiv,Карты,существительное
1210,pro,Präposition,За,предлог
1210,Leg,Verb,Класть,глагол
1210,helfe,Verb,Помогаю,глагол
1208,oh,Interjektion,Ой,междометие
1207,Wein,Substantiv,Вино,существительное
1205,wette,Substantiv,Ставка,существительное
1205,Vergnügen,Substantiv,Наслаждение,существительное
1205,Uns,Pronomen,Нас,местоимение
1204,Unterschied,Substantiv,Разница,существительное
1204,Lieber,Adjektiv,Дорогой,прилагательное
1203,Chuck,Eigenname,Чак,имя собственное
1202,Verbrechen,Substantiv,Преступление,существительное
1202,gibst,Verb,Даёшь,глагол
1201,Vertrauen,Substantiv,Доверие,существительное
1200,gesund,Adjektiv,Здоровый,прилагательное
1200,Deswegen,Adverb,Из-за этого,наречие
1199,zweite,Adjektiv,Второй,прилагательное
1199,Hörst,Verb,Слушаешь,глагол
1198,Steve,Eigenname,Стив,имя собственное
1198,erkennen,Verb,Распознавать,глагол
1197,Danny,Eigenname,Дэнни,имя собственное
1196,Meter,Substantiv,Метр,существительное
1196,euren,Possessivpronomen,Твой,притяжательное местоимение
1195,weder,Konjunktion,Ни один,союз
1195,Schüler,Substantiv,Ученики,существительное
1194,obwohl,Subjunktion,Хотя,подчинительный союз
1194,bisher,Adverb,До настоящего времени,наречие
1193,welcher,Artikel,Который,артикль
1193,Mut,Substantiv,Храбрость,существительное
1193,davor,Adverb,До этого,наречие
1193,Bär,Substantiv,Медведь,существительное
1192,wohnen,Verb,Проживать,глагол
1192,Dem,Artikel,Дем,артикль
1191,Echt,Adjektiv,Настоящий,прилагательное
1190,statt,Präposition,Вместо,предлог
1189,Pause,Substantiv,Пауза,существительное
1189,Neues,Adjektiv,Новый,прилагательное
1189,Auftrag,Substantiv,Заказ,существительное
1187,Hoffentlich,Adverb,С надеждой,наречие
1186,Tschüss,Interjektion,Пока,междометие
1184,Wand,Substantiv,Стена,существительное
1183,schreit,Verb,Кричит,глагол
1183,Männern,Substantiv,Мужчины,существительное
1183,Kennen,Verb,Знать,глагол
1181,spreche,Verb,Говорить,глагол
1181,kostet,Verb,Стоит,глагол
1180,Zuerst,Adverb,Сначала,наречие
1179,Erfolg,Substantiv,Успех,существительное
1178,Wofür,Interrogativpronomen,За что,вопросительное местоимение
1175,soweit,Adverb,До сих пор,наречие
1175,Möchtest,Verb,Хотелось бы,глагол
1175,Meinen,Verb,Иметь в виду,глагол
1174,teilen,Verb,Разделить,глагол
1174,erschossen,Verb,Выстрелил,глагол
1174,entlang,Präposition,Вдоль,предлог
1174,Eis,Substantiv,Лед,существительное
1173,nem,Partikel,Нем,частица
1173,Amerikaner,Substantiv,Американец,существительное
1172,Abendessen,Substantiv,Ужин,существительное
1170,Mistkerl,Substantiv,Сволочь,существительное
1169,übernehmen,Verb,Перенимать,глагол
1169,Irgendwas,Pronomen,Что-нибудь,местоимение
1168,danken,Verb,Благодарить,глагол
1167,irgendwann,Adverb,Когда-нибудь,наречие
1166,gebaut,Verb,Построен,глагол
1166,Bobby,Eigenname,Бобби,имя собственное
1165,schützen,Verb,Защищать,глагол
1165,beenden,Verb,Заканчивать,глагол
1163,Super,Adjektiv,Супер,прилагательное
1162,Andy,Eigenname,Энди,имя собственное
1161,Van,Eigenname,Ван,имя собственное
1159,Polizist,Substantiv,Полицейский,существительное
1159,gefahren,Verb,Управляемый,глагол
1159,Chris,Eigenname,Крис,имя собственное
1157,Bericht,Substantiv,Отчет,существительное
1156,wovon,Interrogativpronomen,От чего,вопросительное местоимение
1155,Test,Substantiv,Тест,существительное
